system:index,Supf_km2,burned_pixels,fna,nam,year,.geo
23_00000000000000000017,32820,12.627450980392156,"Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000000,206,0.0,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000001,94365,400.6823529411765,Provincia del Neuquén,Neuquén,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000002,75564,5494.772549019608,Provincia de San Luis,San Luis,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000003,133296,20704.278431372557,Provincia de Santa Fe,Santa Fe,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000004,91414,1182.5686274509803,Provincia de La Rioja,La Rioja,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000005,101486,521.4941176470588,Provincia de Catamarca,Catamarca,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000006,22599,3475.6,Provincia de Tucumán,Tucumán,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000007,99778,7590.1529411764695,Provincia del Chaco,Chaco,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000008,75476,15878.466666666665,Provincia de Formosa,Formosa,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000009,244386,54.0,Provincia de Santa Cruz,Santa Cruz,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000000a,224378,570.878431372549,Provincia del Chubut,Chubut,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000000b,149089,812.7647058823528,Provincia de Mendoza,Mendoza,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000000c,78389,413.5058823529411,Provincia de Entre Ríos,Entre Ríos,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000000d,88371,61.65098039215687,Provincia de San Juan,San Juan,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000000e,53240,665.3411764705883,Provincia de Jujuy,Jujuy,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0000000000000000000f,136990,7626.141176470585,Provincia de Santiago del Estero,Santiago del Estero,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000010,202225,294.121568627451,Provincia de Río Negro,Río Negro,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000011,89125,7093.7411764705885,Provincia de Corrientes,Corrientes,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000012,29907,37.62352941176471,Provincia de Misiones,Misiones,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000013,155369,3261.27843137255,Provincia de Salta,Salta,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000014,164670,6262.678431372549,Provincia de Córdoba,Córdoba,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000015,306127,772.9843137254902,Provincia de Buenos Aires,Buenos Aires,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000016,143211,2662.121568627452,Provincia de La Pampa,La Pampa,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_00000000000000000017,32820,0.0,"Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000000,206,0.0,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000001,94365,1054.0,Provincia del Neuquén,Neuquén,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000002,75564,2086.529411764706,Provincia de San Luis,San Luis,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000003,133296,8593.811764705879,Provincia de Santa Fe,Santa Fe,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000004,91414,147.99607843137255,Provincia de La Rioja,La Rioja,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000005,101486,291.2117647058823,Provincia de Catamarca,Catamarca,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000006,22599,44.0,Provincia de Tucumán,Tucumán,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000007,99778,3683.419607843138,Provincia del Chaco,Chaco,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000008,75476,5733.650980392155,Provincia de Formosa,Formosa,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000009,244386,8.0,Provincia de Santa Cruz,Santa Cruz,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000000a,224378,2442.701960784314,Provincia del Chubut,Chubut,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000000b,149089,845.6392156862745,Provincia de Mendoza,Mendoza,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000000c,78389,437.0,Provincia de Entre Ríos,Entre Ríos,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000000d,88371,37.0,Provincia de San Juan,San Juan,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000000e,53240,51.0,Provincia de Jujuy,Jujuy,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0000000000000000000f,136990,2000.407843137255,Provincia de Santiago del Estero,Santiago del Estero,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000010,202225,667.0,Provincia de Río Negro,Río Negro,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000011,89125,8554.831372549019,Provincia de Corrientes,Corrientes,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000012,29907,15.0,Provincia de Misiones,Misiones,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000013,155369,541.0,Provincia de Salta,Salta,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000014,164670,1200.745098039216,Provincia de Córdoba,Córdoba,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000015,306127,726.0,Provincia de Buenos Aires,Buenos Aires,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000016,143211,1116.5764705882339,Provincia de La Pampa,La Pampa,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_00000000000000000017,32820,0.0,"Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
